Mine_ID,Mine_Name,District,State,Mine_Type,Date,Production_Target_Tonnes,Actual_Production_Tonnes,Equipment_Availability_Pct,Equipment_Downtime_Hours,Rainfall_mm,Blasting_Delay_Days,Working_Days
MOIL-09,Sitapatore Mine,Jhabua,Madhya Pradesh,Opencast,2024-02-01,7788.0,7118.0,93.8,18.1,12.5,0,24
MOIL-09,Sitapatore Mine,Jhabua,Madhya Pradesh,Opencast,2024-03-01,8679.0,9435.0,86.5,41.4,23.1,0,25
MOIL-09,Sitapatore Mine,Jhabua,Madhya Pradesh,Opencast,2024-04-01,8125.0,7818.0,92.0,18.7,15.2,0,24
MOIL-09,Sitapatore Mine,Jhabua,Madhya Pradesh,Opencast,2024-05-01,8053.0,7997.0,95.3,16.8,46.4,0,25
MOIL-09,Sitapatore Mine,Jhabua,Madhya Pradesh,Opencast,2024-06-01,7267.0,5987.0,85.6,37.8,130.7,0,23
MOIL-09,Sitapatore Mine,Jhabua,Madhya Pradesh,Opencast,2024-07-01,6647.0,5355.0,80.0,68.2,312.9,2,26
MOIL-09,Sitapatore Mine,Jhabua,Madhya Pradesh,Opencast,2024-08-01,6971.0,5291.0,83.1,58.4,379.3,0,24
MOIL-09,Sitapatore Mine,Jhabua,Madhya Pradesh,Opencast,2024-09-01,7339.0,5411.0,82.0,57.7,184.1,2,24
MOIL-09,Sitapatore Mine,Jhabua,Madhya Pradesh,Opencast,2024-10-01,8049.0,7582.0,93.2,26.5,45.5,1,25
MOIL-09,Sitapatore Mine,Jhabua,Madhya Pradesh,Opencast,2024-11-01,8476.0,7412.0,93.4,24.3,37.8,0,23
MOIL-09,Sitapatore Mine,Jhabua,Madhya Pradesh,Opencast,2024-12-01,8232.0,7625.0,88.6,43.0,10.8,0,25
MOIL-09,Sitapatore Mine,Jhabua,Madhya Pradesh,Opencast,2025-01-01,8614.0,8775.0,93.2,19.3,7.4,0,26
MOIL-09,Sitapatore Mine,Jhabua,Madhya Pradesh,Opencast,2025-02-01,8580.0,7681.0,89.7,23.6,16.3,0,22
MOIL-09,Sitapatore Mine,Jhabua,Madhya Pradesh,Opencast,2025-03-01,8360.0,7617.0,90.1,34.0,8.7,0,25
MOIL-09,Sitapatore Mine,Jhabua,Madhya Pradesh,Opencast,2025-04-01,8314.0,6657.0,94.0,21.2,19.4,0,23
MOIL-09,Sitapatore Mine,Jhabua,Madhya Pradesh,Opencast,2025-05-01,8389.0,8690.0,89.9,30.5,30.3,0,26
MOIL-09,Sitapatore Mine,Jhabua,Madhya Pradesh,Opencast,2025-06-01,7550.0,6440.0,84.0,45.0,235.5,0,24
MOIL-09,Sitapatore Mine,Jhabua,Madhya Pradesh,Opencast,2025-07-01,6960.0,5193.0,84.5,58.4,401.7,3,24
MOIL-09,Sitapatore Mine,Jhabua,Madhya Pradesh,Opencast,2025-08-01,7060.0,6156.0,86.0,39.3,267.1,0,25
MOIL-09,Sitapatore Mine,Jhabua,Madhya Pradesh,Opencast,2025-09-01,8059.0,7004.0,83.1,43.8,157.3,0,24
MOIL-09,Sitapatore Mine,Jhabua,Madhya Pradesh,Opencast,2025-10-01,8310.0,7588.0,93.7,18.8,81.8,0,25
MOIL-09,Sitapatore Mine,Jhabua,Madhya Pradesh,Opencast,2025-11-01,8719.0,6597.0,90.6,24.5,29.3,4,23
MOIL-09,Sitapatore Mine,Jhabua,Madhya Pradesh,Opencast,2025-12-01,8179.0,8329.0,85.9,47.4,11.6,0,26
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2022-01-01,9378.0,8578.0,89.7,33.2,8.8,0,24
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2022-02-01,8923.0,7875.0,85.0,49.7,17.5,0,23
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2022-03-01,8807.0,8522.0,89.6,26.9,20.7,2,26
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2022-04-01,8951.0,8118.0,87.0,38.5,21.3,0,23
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2022-05-01,9028.0,9005.0,88.6,32.2,39.2,0,24
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2022-06-01,7481.0,5793.0,85.3,53.9,284.8,0,23
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2022-07-01,7264.0,5167.0,81.2,45.1,375.5,1,25
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2022-08-01,7177.0,5319.0,76.2,58.7,207.2,0,24
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2022-09-01,7969.0,7054.0,84.9,49.5,168.2,1,24
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2022-10-01,8462.0,7221.0,90.0,33.4,78.9,0,23
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2022-11-01,8862.0,7480.0,85.6,47.1,22.6,3,25
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2022-12-01,8677.0,8117.0,90.5,24.1,13.8,0,25
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2023-01-01,9289.0,8681.0,89.6,31.5,8.3,0,25
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2023-02-01,8781.0,7059.0,93.6,15.2,14.4,4,22
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2023-03-01,9060.0,8525.0,86.7,39.5,11.9,2,25
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2023-04-01,9632.0,8776.0,93.5,21.9,18.9,0,24
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2023-05-01,8880.0,9044.0,91.5,33.7,35.0,0,26
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2023-06-01,7865.0,6597.0,85.2,37.6,237.6,0,25
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2023-07-01,7615.0,6063.0,81.5,50.5,360.1,0,25
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2023-08-01,6945.0,5031.0,79.1,78.6,310.8,5,26
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2023-09-01,7923.0,4974.0,81.8,53.8,134.8,5,24
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2023-10-01,9009.0,8357.0,88.4,34.5,90.6,0,24
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2023-11-01,9146.0,8502.0,92.1,28.5,38.8,0,24
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2023-12-01,9312.0,8497.0,86.6,48.2,10.6,0,25
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2024-01-01,9121.0,7785.0,89.7,35.0,5.8,0,24
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2024-02-01,9320.0,8722.0,86.9,34.3,14.6,1,24
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2024-03-01,9376.0,8664.0,87.8,41.8,19.3,0,24
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2024-04-01,9151.0,7421.0,89.0,37.5,24.1,0,23
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2024-05-01,9284.0,8797.0,88.9,42.1,48.8,0,26
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2024-06-01,7730.0,6138.0,87.9,42.0,302.1,0,23
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2024-07-01,8159.0,7224.0,89.0,40.7,326.0,1,26
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2024-08-01,7540.0,6264.0,83.2,60.8,216.6,0,25
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2024-09-01,8756.0,6021.0,92.8,21.4,204.9,3,23
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2024-10-01,8900.0,8518.0,83.8,60.3,42.9,2,26
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2024-11-01,10006.0,9205.0,91.1,22.6,40.6,0,25
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2024-12-01,9195.0,8733.0,87.9,38.8,9.7,0,25
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2025-01-01,9524.0,8555.0,88.3,33.0,9.0,0,25
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2025-02-01,9320.0,8507.0,89.2,25.4,16.5,0,23
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2025-03-01,9280.0,8443.0,85.8,45.0,21.0,0,25
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2025-04-01,10135.0,9243.0,92.8,18.5,19.0,0,23
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2025-05-01,9574.0,9738.0,91.2,22.2,39.2,0,25
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2025-06-01,8471.0,7062.0,84.9,49.3,230.2,1,24
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2025-07-01,7315.0,6017.0,83.8,57.1,368.0,1,26
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2025-08-01,7116.0,5714.0,88.2,28.7,276.2,2,25
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2025-09-01,8099.0,6994.0,83.1,44.2,265.5,0,25
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2025-10-01,8904.0,7100.0,91.8,29.4,52.0,2,25
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2025-11-01,9825.0,8444.0,92.7,19.3,38.5,0,22
MOIL-10,Ukwa Mine,Jhabua,Madhya Pradesh,Opencast,2025-12-01,10112.0,9315.0,86.7,49.6,9.3,1,26
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2022-01-01,11102.0,9970.0,82.0,60.0,5.7,0,25
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2022-02-01,11001.0,9277.0,86.3,44.2,10.0,0,23
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2022-03-01,11126.0,9048.0,78.9,71.9,15.2,0,24
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2022-04-01,11080.0,9346.0,85.5,50.4,17.4,0,23
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2022-05-01,10386.0,7732.0,88.0,37.9,32.8,5,24
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2022-06-01,9445.0,7610.0,86.3,43.2,215.7,1,25
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2022-07-01,8892.0,6839.0,80.5,61.2,279.3,0,25
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2022-08-01,9109.0,7984.0,81.4,60.6,188.0,0,25
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2022-09-01,9760.0,6277.0,74.5,75.4,242.1,0,23
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2022-10-01,10243.0,8363.0,87.3,29.6,39.5,0,23
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2022-11-01,11263.0,9551.0,86.2,54.5,21.4,0,25
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2022-12-01,10841.0,10237.0,92.6,27.5,10.1,0,26
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2023-01-01,10767.0,9449.0,86.0,48.5,5.6,0,23
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2023-02-01,11667.0,8032.0,82.3,54.1,17.8,0,21
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2023-03-01,11025.0,10181.0,91.5,28.2,14.7,0,25
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2023-04-01,11945.0,11208.0,87.5,37.4,20.2,0,24
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2023-05-01,11190.0,9915.0,87.6,44.0,44.2,0,25
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2023-06-01,9462.0,6005.0,77.0,81.1,204.6,0,23
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2023-07-01,8528.0,6211.0,86.5,32.1,201.5,0,24
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2023-08-01,8275.0,6524.0,75.2,85.7,221.9,0,26
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2023-09-01,10041.0,8191.0,84.3,50.5,153.0,0,24
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2023-10-01,10155.0,8446.0,90.6,30.8,84.6,1,25
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2023-11-01,10845.0,9797.0,89.1,33.0,18.9,0,25
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2023-12-01,10875.0,8802.0,91.2,24.5,11.0,3,24
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2024-01-01,12001.0,11660.0,89.3,41.2,10.1,0,26
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2024-02-01,11227.0,8289.0,88.4,33.8,16.8,0,22
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2024-03-01,10791.0,8890.0,89.9,31.3,15.6,1,24
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2024-04-01,11404.0,10288.0,83.7,63.3,20.2,0,25
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2024-05-01,12053.0,12023.0,89.0,39.2,40.2,0,26
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2024-06-01,9887.0,6865.0,78.4,65.0,181.5,3,23
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2024-07-01,8932.0,8114.0,86.9,51.6,114.0,0,26
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2024-08-01,9274.0,7050.0,82.7,63.6,219.9,3,26
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2024-09-01,10506.0,8349.0,80.0,68.4,205.2,0,24
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2024-10-01,10717.0,9868.0,90.2,35.9,78.8,0,26
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2024-11-01,11324.0,8324.0,88.8,36.3,26.3,5,25
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2024-12-01,11066.0,9757.0,84.3,39.2,13.2,0,24
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2025-01-01,11477.0,11503.0,89.9,26.5,7.7,0,26
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2025-02-01,11884.0,9127.0,88.7,25.8,7.3,0,23
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2025-03-01,12039.0,10905.0,86.0,36.3,15.8,0,24
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2025-04-01,11220.0,10819.0,83.5,53.1,17.0,0,24
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2025-05-01,11282.0,10313.0,88.9,30.0,25.7,3,26
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2025-06-01,10430.0,7702.0,82.6,39.9,237.8,0,23
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2025-07-01,9152.0,7394.0,80.9,53.0,294.0,0,26
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2025-08-01,9012.0,6715.0,80.6,51.6,222.4,3,24
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2025-09-01,9738.0,7925.0,79.0,55.5,86.9,0,23
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2025-10-01,11165.0,10754.0,89.1,30.3,60.2,0,26
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2025-11-01,12108.0,10435.0,85.2,36.2,19.2,1,24
MOIL-11,Parsioni Mine,Nagpur,Maharashtra,Underground,2025-12-01,11244.0,11689.0,91.0,30.5,7.8,0,26
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2022-01-01,14458.0,13627.0,88.3,35.6,7.9,0,23
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2022-02-01,14037.0,10906.0,90.4,26.6,10.1,0,23
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2022-03-01,14098.0,14737.0,91.8,21.4,16.4,0,26
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2022-04-01,13401.0,12907.0,94.3,15.0,15.2,0,25
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2022-05-01,13712.0,13057.0,90.7,35.9,27.2,0,25
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2022-06-01,12194.0,10173.0,80.3,55.8,180.6,0,25
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2022-07-01,11058.0,9302.0,86.5,53.7,282.0,0,25
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2022-08-01,11701.0,9585.0,84.0,54.3,196.0,0,24
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2022-09-01,12897.0,10522.0,80.2,60.1,180.6,0,24
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2022-10-01,14069.0,12156.0,86.5,34.1,80.2,1,24
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2022-11-01,14606.0,12796.0,93.4,16.9,19.5,0,24
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2022-12-01,13956.0,13074.0,90.0,35.5,15.7,0,25
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2023-01-01,13631.0,12594.0,91.2,30.0,5.3,0,25
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2023-02-01,13767.0,10293.0,91.6,23.0,17.8,0,23
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2023-03-01,14398.0,12885.0,88.8,35.7,21.6,2,25
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2023-04-01,14332.0,12608.0,86.8,36.4,23.1,2,23
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2023-05-01,13920.0,12482.0,86.5,45.8,32.2,0,24
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2023-06-01,12874.0,11093.0,82.7,58.9,223.1,0,24
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2023-07-01,10988.0,9033.0,80.3,59.6,263.8,0,25
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2023-08-01,10900.0,9987.0,83.1,42.4,155.7,0,26
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2023-09-01,12399.0,10074.0,87.7,35.6,214.2,3,25
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2023-10-01,13796.0,12778.0,91.5,23.1,57.1,0,25
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2023-11-01,14296.0,13284.0,93.6,14.9,39.9,0,24
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2023-12-01,15167.0,13919.0,83.9,51.5,11.3,3,25
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2024-01-01,14228.0,14420.0,87.1,50.9,8.8,0,26
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2024-02-01,14734.0,12749.0,90.0,28.8,10.1,0,23
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2024-03-01,14806.0,12340.0,87.5,43.4,14.4,1,23
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2024-04-01,14312.0,13338.0,93.6,17.0,21.5,0,24
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2024-05-01,14390.0,14693.0,90.7,25.7,26.3,0,26
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2024-06-01,13318.0,11249.0,85.0,43.5,180.9,0,23
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2024-07-01,11340.0,8994.0,79.5,75.2,272.9,0,25
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2024-08-01,10829.0,8992.0,86.2,47.1,277.2,2,26
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2024-09-01,12529.0,10031.0,81.2,61.1,177.5,2,23
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2024-10-01,14006.0,13312.0,88.9,43.9,51.9,0,26
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2024-11-01,14534.0,11391.0,89.4,26.8,24.0,4,25
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2024-12-01,14062.0,13002.0,92.6,17.6,10.8,1,24
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2025-01-01,14757.0,14488.0,87.7,46.2,7.1,0,26
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2025-02-01,14719.0,12628.0,87.6,43.4,13.6,0,23
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2025-03-01,15206.0,14089.0,90.4,30.1,17.0,1,24
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2025-04-01,14273.0,13781.0,87.9,34.0,21.3,0,25
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2025-05-01,14317.0,14108.0,90.5,30.6,30.3,0,25
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2025-06-01,13317.0,11939.0,88.2,32.6,104.2,1,24
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2025-07-01,11548.0,10257.0,87.0,50.7,292.0,1,26
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2025-08-01,11163.0,8192.0,82.7,39.5,276.5,0,23
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2025-09-01,12681.0,10039.0,87.0,39.0,221.9,3,25
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2025-10-01,13316.0,12336.0,94.0,24.1,51.6,0,26
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2025-11-01,14881.0,12234.0,93.9,20.6,33.4,0,22
MOIL-12,Mansar Mine,Nagpur,Maharashtra,Opencast,2025-12-01,15210.0,14522.0,92.0,21.1,13.5,0,26
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2022-01-01,8901.0,7988.0,83.4,55.2,8.7,0,24
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2022-02-01,8840.0,8011.0,89.1,31.3,13.3,0,21
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2022-03-01,9413.0,9226.0,86.0,38.0,10.4,0,25
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2022-04-01,8981.0,7332.0,91.4,24.7,11.1,2,23
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2022-05-01,8920.0,8989.0,92.5,26.7,27.3,0,25
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2022-06-01,7314.0,5636.0,86.4,50.2,203.1,2,25
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2022-07-01,8014.0,6625.0,84.6,36.2,246.6,0,24
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2022-08-01,8040.0,6849.0,88.9,32.2,252.3,0,26
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2022-09-01,8352.0,6958.0,81.3,66.8,121.9,1,24
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2022-10-01,9101.0,7883.0,83.7,61.2,55.6,0,24
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2022-11-01,9133.0,8370.0,85.0,42.8,8.1,2,24
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2022-12-01,9243.0,8874.0,90.7,29.0,9.6,1,24
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2023-01-01,9404.0,9052.0,92.9,17.3,5.3,0,24
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2023-02-01,9130.0,8120.0,93.4,21.2,5.6,0,23
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2023-03-01,9143.0,8712.0,92.2,26.1,11.7,0,26
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2023-04-01,9125.0,8440.0,92.2,27.1,15.1,0,24
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2023-05-01,9345.0,8973.0,85.1,60.7,26.5,0,26
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2023-06-01,8138.0,6656.0,79.0,49.1,156.3,0,24
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2023-07-01,6852.0,5663.0,85.8,53.2,237.0,0,25
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2023-08-01,7120.0,6708.0,83.0,61.8,154.2,0,26
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2023-09-01,8145.0,6692.0,83.4,52.7,130.5,0,23
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2023-10-01,8743.0,7868.0,86.8,44.2,66.4,0,25
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2023-11-01,8807.0,7847.0,84.3,50.7,14.7,0,24
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2023-12-01,8995.0,8276.0,92.1,21.5,6.5,2,25
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2024-01-01,9371.0,10011.0,92.5,28.5,7.5,0,26
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2024-02-01,9209.0,7818.0,88.7,27.2,12.1,0,22
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2024-03-01,9562.0,8043.0,90.4,21.3,15.6,1,23
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2024-04-01,9357.0,8328.0,87.4,39.9,18.8,0,24
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2024-05-01,9224.0,8950.0,92.0,30.1,48.7,0,26
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2024-06-01,7967.0,6226.0,90.3,29.4,131.8,2,23
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2024-07-01,7557.0,6353.0,85.8,48.9,265.4,0,26
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2024-08-01,7372.0,5991.0,77.5,70.5,218.7,0,26
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2024-09-01,7960.0,6142.0,83.9,49.7,172.2,3,23
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2024-10-01,9028.0,8267.0,91.1,25.9,56.1,1,26
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2024-11-01,9717.0,9497.0,90.0,30.5,30.7,0,25
MOIL-13,Garbham Mine,Vizianagaram,Andhra Pradesh,Opencast,2024-12-01,9810.0,9970.0,87.8,30.7,10.5,0,24
