Mine ID,Mine Name,District,State,Mine Type,Date / Month,Production Target (Tonnes),Actual Production (Tonnes),Equipment Availability (%),Equipment Downtime (Hours),Rainfall (mm),Blasting Delay (Days),Working Days
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Jun-2024,11200,10540,89.4,66,198.7,2,26
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Jul-2024,11500,10080,94.8,30,493.8,2,24
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Aug-2024,10700,9770,94.8,31,375.9,2,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Sep-2024,10800,9680,90.8,55,191.7,0,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Oct-2024,11400,10520,92.0,50,32.2,0,26
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Nov-2024,11300,10900,97.7,14,18.2,0,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Dec-2024,11300,10570,90.1,57,3.8,0,24
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Jan-2025,11200,10670,95.8,25,8.2,1,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Feb-2025,11300,11280,93.6,40,4.4,0,26
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Mar-2025,10600,10450,95.8,26,7.5,0,26
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Apr-2025,11600,11600,93.2,41,8.4,0,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,May-2025,11300,10830,91.5,49,19.7,0,24
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Jun-2025,11500,10780,95.7,26,252.4,2,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Jul-2025,11100,10050,98.5,9,371.3,5,26
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Aug-2025,11400,10440,96.2,23,304.9,3,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Sep-2025,10900,9520,94.1,34,253.4,3,24
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Oct-2025,10800,10710,94.2,35,34.9,0,25
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Nov-2025,11200,10550,92.4,44,20.8,1,24
MOIL_MUN_09,Munsar Mine,Nagpur,Maharashtra,Underground,Dec-2025,11200,10990,95.8,25,3.6,0,25
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Jan-2022,7200,7060,95.5,27,7.1,0,25
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Feb-2022,6800,6410,93.1,43,5.4,1,26
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Mar-2022,7100,7010,96.6,21,12.2,0,26
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Apr-2022,7200,7080,95.5,28,15.6,0,26
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,May-2022,7100,6930,97.0,19,17.1,0,26
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Jun-2022,6600,6170,95.7,26,100.5,0,25
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Jul-2022,6800,6380,97.2,16,274.6,2,24
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Aug-2022,6800,5830,95.3,27,378.3,2,24
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Sep-2022,7000,6590,93.5,39,154.7,1,25
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Oct-2022,6700,6260,95.2,29,39.4,0,25
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Nov-2022,6300,6020,92.9,44,21.9,1,26
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Dec-2022,6500,5740,96.5,22,3.5,0,26
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Jan-2023,6600,6760,96.2,24,9.9,0,26
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Feb-2023,6900,6550,97.6,14,5.3,0,24
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Mar-2023,7200,6960,97.5,15,13.7,0,25
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Apr-2023,6800,6570,96.2,23,13.3,1,25
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,May-2023,7100,7180,96.2,22,23.5,0,24
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Jun-2023,7100,6740,97.0,19,197.7,0,26
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Jul-2023,7200,5950,90.0,60,385.5,2,25
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Aug-2023,6800,6020,94.3,33,374.3,2,24
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Sep-2023,6800,6130,98.5,8,74.9,0,26
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Oct-2023,6900,6570,96.0,24,64.6,0,25
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Nov-2023,6700,6080,94.5,33,17.9,0,25
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Dec-2023,7500,7390,96.0,25,3.1,0,26
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Jan-2024,6700,6500,97.5,15,7.2,0,25
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Feb-2024,7100,6770,97.6,15,5.9,1,26
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Mar-2024,7000,6590,90.6,54,10.2,0,24
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Apr-2024,7000,6550,94.9,32,13.5,0,26
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,May-2024,7300,7070,92.5,47,14.0,1,26
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Jun-2024,7400,6910,97.4,16,127.4,1,26
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Jul-2024,6600,6070,95.2,30,394.4,2,26
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Aug-2024,6700,6360,92.5,43,305.7,2,24
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Sep-2024,6900,5970,89.1,68,189.8,2,26
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Oct-2024,7500,7080,93.5,39,46.6,0,25
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Nov-2024,6900,6350,95.7,26,19.6,0,25
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Dec-2024,7100,7050,98.2,11,6.0,0,25
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Jan-2025,6700,6550,97.1,18,10.5,1,26
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Feb-2025,7400,7190,92.5,45,4.7,0,25
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Mar-2025,7100,6710,85.4,84,7.2,1,24
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Apr-2025,7200,6330,87.2,74,13.3,0,24
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,May-2025,7200,6990,97.1,18,9.4,0,26
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Jun-2025,7500,7170,92.2,47,113.0,0,25
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Jul-2025,7100,6210,97.5,15,230.6,3,25
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Aug-2025,6200,5450,97.4,16,266.9,4,26
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Sep-2025,6400,5570,93.0,42,178.1,0,25
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Oct-2025,6800,6440,94.8,30,52.0,1,24
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Nov-2025,6800,6720,94.4,32,17.3,0,24
MOIL_BEL_10,Beldongri Mine,Nagpur,Maharashtra,Underground,Dec-2025,6400,6100,94.0,36,5.5,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Jan-2022,24700,23290,97.0,18,21.5,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Feb-2022,24600,23930,95.7,25,15.4,0,24
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Mar-2022,23400,22510,93.4,41,29.6,0,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Apr-2022,26600,25750,96.3,22,63.3,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,May-2022,26300,25630,97.6,15,43.2,0,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Jun-2022,26200,24610,97.8,13,245.3,2,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Jul-2022,24300,19490,91.2,53,441.2,3,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Aug-2022,25900,22060,94.7,33,366.6,3,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Sep-2022,23800,21090,98.0,12,267.0,2,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Oct-2022,23800,21650,95.8,26,86.9,1,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Nov-2022,25300,23160,96.0,24,28.1,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Dec-2022,26300,25570,94.8,30,7.6,0,24
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Jan-2023,24500,23910,93.8,37,15.2,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Feb-2023,24700,23140,95.0,30,18.5,1,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Mar-2023,25700,22580,97.0,18,27.2,1,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Apr-2023,24600,24160,98.5,6,52.6,1,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,May-2023,25700,24060,96.5,20,75.2,1,24
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Jun-2023,25200,22010,95.8,24,292.3,3,24
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Jul-2023,24700,22480,95.8,26,262.3,2,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Aug-2023,25500,21240,88.5,69,326.2,4,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Sep-2023,23900,20810,84.8,91,293.6,2,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Oct-2023,24400,23560,96.8,19,59.5,2,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Nov-2023,25500,25590,96.7,20,19.0,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Dec-2023,25500,22700,89.3,64,9.8,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Jan-2024,26800,26740,93.0,42,12.2,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Feb-2024,25700,24490,94.2,35,27.9,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Mar-2024,22900,21840,98.5,8,25.1,0,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Apr-2024,26900,27070,97.0,18,38.9,1,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,May-2024,27000,25790,91.8,49,49.5,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Jun-2024,24300,20770,92.5,45,309.8,4,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Jul-2024,26200,22570,95.7,27,272.9,3,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Aug-2024,25000,20840,97.0,19,464.9,3,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Sep-2024,25300,20860,90.7,56,292.9,2,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Oct-2024,26400,24760,95.8,25,110.7,2,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Nov-2024,27800,26260,92.2,45,11.5,0,24
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Dec-2024,24800,23230,94.3,34,7.9,1,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Jan-2025,26000,25720,97.2,17,21.3,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Feb-2025,24100,22970,92.9,41,31.5,0,24
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Mar-2025,26100,26700,94.1,37,19.7,0,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Apr-2025,24000,24970,95.8,26,41.7,0,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,May-2025,24400,24230,97.0,18,89.2,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Jun-2025,25500,21970,93.2,39,313.5,3,24
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Jul-2025,25200,19890,91.5,53,489.1,3,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Aug-2025,24900,22240,90.5,59,177.7,0,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Sep-2025,24800,21950,88.6,71,178.4,0,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Oct-2025,26600,25280,97.2,17,116.0,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Nov-2025,24500,23630,98.5,8,27.9,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Dec-2025,23200,24090,96.8,20,5.3,0,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Jan-2022,28200,25550,86.4,85,16.9,0,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Feb-2022,27700,26040,93.7,38,16.7,0,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Mar-2022,29100,29430,98.5,9,29.8,0,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Apr-2022,29000,27680,98.1,11,46.6,0,24
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,May-2022,27200,25150,91.3,52,88.7,1,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Jun-2022,28600,24060,92.7,44,239.9,4,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Jul-2022,28600,24130,93.9,38,278.8,3,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Aug-2022,27800,23230,95.7,27,544.2,3,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Sep-2022,28100,25180,94.2,35,204.6,3,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Oct-2022,28500,27810,98.3,10,121.5,1,24
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Nov-2022,29400,30400,98.1,12,28.6,0,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Dec-2022,28600,28450,97.7,14,5.4,0,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Jan-2023,26300,25890,96.6,21,15.5,0,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Feb-2023,27500,26240,95.3,27,15.1,0,24
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Mar-2023,27800,27100,96.7,20,29.3,0,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Apr-2023,28200,25900,94.7,32,56.5,0,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,May-2023,27500,25880,98.2,11,102.4,2,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Jun-2023,29100,27210,88.5,69,99.5,1,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Jul-2023,28100,24990,96.0,24,394.4,2,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Aug-2023,28600,24210,91.1,51,311.8,5,24
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Sep-2023,27000,24330,91.1,51,161.3,0,24
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Oct-2023,28400,25830,93.7,38,108.3,1,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Nov-2023,29300,28410,94.2,35,26.8,0,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Dec-2023,29400,26190,93.4,38,3.6,0,24
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Jan-2024,26900,24540,90.7,56,13.9,0,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Feb-2024,29700,27630,95.3,28,32.2,0,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Mar-2024,29300,29210,98.2,11,23.6,0,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Apr-2024,28800,27560,97.6,15,61.5,1,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,May-2024,25900,24120,95.2,29,87.5,1,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Jun-2024,28700,23910,93.6,37,216.5,3,24
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Jul-2024,28600,25880,93.5,39,130.3,2,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Aug-2024,28300,23790,94.3,34,441.4,5,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Sep-2024,27400,24430,95.3,28,192.6,1,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Oct-2024,30200,27680,95.0,30,76.4,0,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Nov-2024,29500,29350,95.3,28,32.4,0,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Dec-2024,26900,25800,94.2,35,10.0,0,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Jan-2025,28000,28090,97.4,15,19.3,0,24
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Feb-2025,26500,25730,95.0,30,19.7,0,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Mar-2025,28900,28280,95.5,28,35.4,0,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Apr-2025,26500,25990,98.5,8,49.0,0,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,May-2025,27400,25350,97.1,18,54.9,2,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Jun-2025,28500,25120,94.5,33,224.0,3,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Jul-2025,28000,23230,94.3,34,286.2,4,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Aug-2025,28900,24560,92.1,49,321.2,3,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Sep-2025,26700,21400,83.0,106,313.8,2,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Oct-2025,28400,24450,91.3,52,118.6,2,25
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Nov-2025,28900,27210,94.2,36,22.3,0,26
TATA_JOD_12,Joda West Manganese Mine,Keonjhar,Odisha,Opencast,Dec-2025,27900,26570,95.0,30,8.1,1,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Jan-2022,30400,30190,97.8,13,4.6,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Feb-2022,31500,30710,93.7,38,1.9,1,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Mar-2022,28800,28310,94.2,35,10.8,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Apr-2022,31300,29700,97.3,17,47.7,0,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,May-2022,28800,27360,95.2,30,64.7,0,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Jun-2022,30300,28050,89.3,64,44.4,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Jul-2022,30300,30010,97.4,15,120.3,1,24
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Aug-2022,30600,26340,96.5,20,164.8,1,24
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Sep-2022,31100,29450,93.3,40,66.9,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Oct-2022,29600,28960,96.5,20,69.6,0,24
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Nov-2022,29900,27940,95.2,30,35.6,0,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Dec-2022,29300,27440,91.2,53,8.7,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Jan-2023,31400,32000,95.7,26,5.0,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Feb-2023,29000,28150,94.7,33,2.4,0,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Mar-2023,28300,28560,96.5,22,7.0,0,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Apr-2023,29100,29030,98.3,10,28.4,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,May-2023,30000,28560,96.8,20,86.0,0,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Jun-2023,28700,26070,91.7,50,67.2,1,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Jul-2023,30600,29000,95.7,25,123.6,0,24
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Aug-2023,30300,27220,93.6,40,122.2,2,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Sep-2023,29200,26340,96.2,24,89.4,1,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Oct-2023,28900,25210,94.8,30,118.5,1,24
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Nov-2023,30200,28670,95.7,26,21.0,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Dec-2023,29500,27770,96.0,24,7.8,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Jan-2024,31600,28790,91.7,52,4.3,0,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Feb-2024,31400,30170,95.8,26,2.2,0,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Mar-2024,30400,30770,96.2,23,5.8,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Apr-2024,31200,29530,89.7,62,23.0,1,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,May-2024,31700,31160,95.8,25,67.5,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Jun-2024,29600,28970,97.2,17,91.4,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Jul-2024,29400,26960,96.4,21,130.8,2,24
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Aug-2024,30400,28580,92.5,43,183.7,0,24
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Sep-2024,29700,25260,87.2,74,132.1,2,24
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Oct-2024,31100,28900,98.1,12,111.4,2,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Nov-2024,30400,26630,96.5,21,29.2,1,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Dec-2024,30800,28460,96.8,19,9.2,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Jan-2025,30200,29550,93.1,43,5.7,0,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Feb-2025,32000,29800,89.2,62,1.5,0,24
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Mar-2025,30400,28900,96.5,20,11.2,0,24
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Apr-2025,29900,28290,92.3,46,39.8,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,May-2025,28800,25850,93.0,42,67.4,1,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Jun-2025,30800,28170,89.4,61,131.3,1,24
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Jul-2025,29300,26060,89.3,64,146.9,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Aug-2025,29500,26840,91.3,52,159.7,1,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Sep-2025,30400,28990,96.5,20,167.8,0,24
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Oct-2025,31300,31120,96.8,19,109.9,1,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Nov-2025,28000,26620,96.2,24,31.4,0,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Dec-2025,29500,28180,94.2,35,5.8,1,25
APMDC_GAR_14,Garbham Manganese Mine,Vizianagaram,Andhra Pradesh,Opencast,Jan-2022,9000,8970,92.0,50,10.9,0,26
APMDC_GAR_14,Garbham Manganese Mine,Vizianagaram,Andhra Pradesh,Opencast,Feb-2022,9600,9100,93.5,39,3.8,0,25
