Mine ID,Mine Name,District,State,Mine Type,Date / Month,Production Target (Tonnes),Actual Production (Tonnes),Equipment Availability (%),Equipment Downtime (Hours),Rainfall (mm),Blasting Delay (Days),Working Days
MOIL_SIT_04,Sitapatore Mine,Balaghat,Madhya Pradesh,Opencast,Oct-2024,8300,8152,94.4,32,39.3,0,24
MOIL_SIT_04,Sitapatore Mine,Balaghat,Madhya Pradesh,Opencast,Nov-2024,7900,8005,94.9,32,10.2,0,26
MOIL_SIT_04,Sitapatore Mine,Balaghat,Madhya Pradesh,Opencast,Dec-2024,8500,8670,94.3,34,3.6,0,25
MOIL_SIT_04,Sitapatore Mine,Balaghat,Madhya Pradesh,Opencast,Jan-2025,8300,7867,94.4,35,11.2,1,26
MOIL_SIT_04,Sitapatore Mine,Balaghat,Madhya Pradesh,Opencast,Feb-2025,8400,7803,93.5,39,6.9,0,25
MOIL_SIT_04,Sitapatore Mine,Balaghat,Madhya Pradesh,Opencast,Mar-2025,8000,8640,97.8,14,11.1,0,26
MOIL_SIT_04,Sitapatore Mine,Balaghat,Madhya Pradesh,Opencast,Apr-2025,7800,6455,89.7,62,5.4,0,25
MOIL_SIT_04,Sitapatore Mine,Balaghat,Madhya Pradesh,Opencast,May-2025,8000,8218,96.2,23,15.4,0,25
MOIL_SIT_04,Sitapatore Mine,Balaghat,Madhya Pradesh,Opencast,Jun-2025,8300,6640,87.3,76,257.6,4,25
MOIL_SIT_04,Sitapatore Mine,Balaghat,Madhya Pradesh,Opencast,Jul-2025,7900,6320,94.2,36,417.2,3,26
MOIL_SIT_04,Sitapatore Mine,Balaghat,Madhya Pradesh,Opencast,Aug-2025,7700,6160,92.8,43,286.0,3,25
MOIL_SIT_04,Sitapatore Mine,Balaghat,Madhya Pradesh,Opencast,Sep-2025,7800,7482,94.1,37,114.6,0,26
MOIL_SIT_04,Sitapatore Mine,Balaghat,Madhya Pradesh,Opencast,Oct-2025,7800,8424,98.2,11,37.8,0,25
MOIL_SIT_04,Sitapatore Mine,Balaghat,Madhya Pradesh,Opencast,Nov-2025,7800,7550,94.1,37,10.2,1,26
MOIL_SIT_04,Sitapatore Mine,Balaghat,Madhya Pradesh,Opencast,Dec-2025,7800,8364,97.9,13,4.2,1,26
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Jan-2022,23200,25056,98.2,11,15.0,0,26
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Feb-2022,20400,19322,93.4,41,13.7,0,26
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Mar-2022,21800,19191,89.0,66,15.2,0,25
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Apr-2022,23700,18960,89.4,61,10.7,1,24
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,May-2022,24200,23070,96.5,21,13.6,1,25
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Jun-2022,21100,16880,89.8,59,93.8,0,24
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Jul-2022,20700,16560,96.6,21,355.2,3,26
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Aug-2022,21800,17440,84.8,91,463.8,3,25
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Sep-2022,21300,17040,93.1,40,182.2,0,24
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Oct-2022,22200,23606,96.6,21,33.7,0,26
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Nov-2022,23200,24865,98.5,8,3.4,0,25
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Dec-2022,20800,21323,97.4,15,4.0,0,24
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Jan-2023,21900,23643,96.8,20,12.1,0,26
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Feb-2023,21500,23005,97.6,14,11.2,0,24
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Mar-2023,22200,19496,90.1,62,15.9,0,26
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Apr-2023,22300,21629,92.6,46,5.5,0,26
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,May-2023,23200,21273,92.8,43,6.7,0,25
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Jun-2023,22200,19669,95.2,29,156.1,1,25
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Jul-2023,21700,17360,83.5,103,507.9,2,26
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Aug-2023,22000,17600,95.4,29,429.3,5,26
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Sep-2023,20600,16480,83.2,97,216.2,2,24
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Oct-2023,22200,17880,89.1,63,43.6,1,24
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Nov-2023,22300,22465,96.0,24,4.1,0,25
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Dec-2023,21200,22475,97.2,17,3.3,0,25
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Jan-2024,22100,20420,93.3,40,12.5,0,25
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Feb-2024,23000,22620,95.2,29,8.2,0,25
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Mar-2024,22400,23887,97.3,16,17.0,0,25
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Apr-2024,21900,20596,94.4,32,9.2,0,24
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,May-2024,23100,24645,96.3,23,15.2,0,26
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Jun-2024,22400,18569,92.8,45,168.3,0,26
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Jul-2024,22400,17920,88.7,68,359.7,3,25
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Aug-2024,22100,17680,95.0,31,349.4,3,26
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Sep-2024,21800,17966,91.8,49,196.4,0,25
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Oct-2024,22200,21961,94.8,31,42.8,0,25
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Nov-2024,23100,24647,96.5,22,8.3,1,26
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Dec-2024,21600,20061,90.2,61,6.8,0,26
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Jan-2025,21100,22788,98.5,9,8.8,0,25
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Feb-2025,22900,23148,95.4,29,9.5,0,26
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Mar-2025,23000,24840,98.2,11,21.1,0,26
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Apr-2025,21400,18728,90.1,57,10.4,0,24
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,May-2025,21400,17120,86.9,82,9.9,0,26
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Jun-2025,21500,18172,92.6,46,144.5,1,26
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Jul-2025,20500,16400,89.4,61,260.6,2,24
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Aug-2025,21500,17200,93.5,39,417.1,3,25
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Sep-2025,23200,22589,97.8,14,136.2,1,26
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Oct-2025,22700,20179,91.8,49,39.4,0,25
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Nov-2025,21700,21722,96.5,20,7.9,1,24
MOIL_TIR_03,Tirodi Opencast Mine,Balaghat,Madhya Pradesh,Opencast,Dec-2025,22200,23927,97.8,13,5.1,0,25
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Jan-2022,12300,12781,98.3,10,9.9,0,25
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Feb-2022,11900,10599,92.9,44,12.7,1,26
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Mar-2022,11700,11015,95.7,26,18.6,1,25
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Apr-2022,12200,11333,94.6,31,7.7,0,24
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,May-2022,12600,11707,92.8,43,8.4,0,25
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Jun-2022,12000,10008,91.0,54,132.9,0,25
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Jul-2022,12300,9840,95.3,27,509.0,4,24
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Aug-2022,11300,9272,96.0,23,256.0,3,24
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Sep-2022,11900,10728,96.2,23,189.8,0,25
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Oct-2022,12200,11437,95.3,28,48.4,1,25
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Nov-2022,12000,11534,93.8,37,12.5,0,25
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Dec-2022,13000,11963,92.5,45,4.0,0,25
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Jan-2023,11900,12852,98.1,12,14.9,0,26
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Feb-2023,11600,11398,94.2,35,10.4,1,25
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Mar-2023,12400,11855,93.2,41,20.5,0,25
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Apr-2023,12600,12838,98.3,10,7.1,1,24
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,May-2023,10800,10475,95.5,28,9.3,1,26
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Jun-2023,12000,11486,95.8,26,161.9,0,26
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Jul-2023,11300,9040,91.0,56,430.9,2,26
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Aug-2023,12700,10160,90.2,59,406.4,3,25
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Sep-2023,11500,9200,89.3,67,177.2,0,26
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Oct-2023,12500,12950,97.4,15,19.6,0,24
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Nov-2023,11800,11423,92.2,47,13.3,0,25
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Dec-2023,11200,10871,94.2,36,4.9,0,26
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Jan-2024,11900,12448,97.5,15,11.8,1,25
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Feb-2024,11500,11966,96.3,22,11.3,0,25
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Mar-2024,11300,10736,94.8,30,14.3,0,24
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Apr-2024,11700,11819,95.5,28,8.4,0,26
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,May-2024,11700,9360,85.6,83,8.3,0,24
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Jun-2024,12300,9840,80.4,122,172.5,1,26
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Jul-2024,11600,9280,94.8,31,294.1,2,25
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Aug-2024,12800,10240,94.3,34,482.1,3,25
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Sep-2024,11800,9440,95.5,27,265.1,3,25
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Oct-2024,11300,11150,96.7,20,39.9,0,25
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Nov-2024,10800,9668,93.8,36,11.7,1,24
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Dec-2024,12200,11699,94.8,31,3.8,0,25
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Jan-2025,11700,11445,94.6,34,9.0,0,26
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Feb-2025,12300,11987,95.3,28,5.8,0,25
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Mar-2025,11700,10971,91.7,50,17.9,0,25
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Apr-2025,12300,11717,94.2,35,7.6,0,25
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,May-2025,12200,11530,95.1,28,16.7,0,24
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Jun-2025,12200,9760,93.2,39,143.2,2,24
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Jul-2025,11900,9520,96.2,23,503.6,4,25
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Aug-2025,12200,9760,91.5,51,373.4,3,25
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Sep-2025,12100,9680,96.4,21,217.0,3,24
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Oct-2025,12100,12259,96.2,23,37.2,0,25
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Nov-2025,12700,13402,95.8,24,11.0,0,24
MOIL_UKW_02,Ukwa Underground Mine,Balaghat,Madhya Pradesh,Underground,Dec-2025,11900,12401,96.3,23,3.8,0,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Jan-2022,24700,26170,97.0,18,21.5,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Feb-2022,24600,25786,95.7,25,15.4,0,24
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Mar-2022,23400,22355,93.4,41,29.6,0,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Apr-2022,26600,25954,96.3,22,63.3,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,May-2022,26300,27218,97.6,15,43.2,0,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Jun-2022,26200,23433,97.8,13,245.3,2,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Jul-2022,24300,19440,91.2,53,441.2,3,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Aug-2022,25900,20720,94.7,33,366.6,3,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Sep-2022,23800,19834,98.0,12,267.0,2,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Oct-2022,23800,22997,95.8,26,86.9,1,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Nov-2022,25300,26998,96.0,24,28.1,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Dec-2022,26300,26070,94.8,30,7.6,0,24
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Jan-2023,24500,23965,93.8,37,15.2,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Feb-2023,24700,24220,95.0,30,18.5,1,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Mar-2023,25700,26332,97.0,18,27.2,1,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Apr-2023,24600,25848,98.5,6,52.6,1,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,May-2023,25700,25788,96.5,20,75.2,1,24
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Jun-2023,25200,20160,95.8,24,292.3,3,24
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Jul-2023,24700,19760,95.8,26,262.3,2,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Aug-2023,25500,20400,88.5,69,326.2,4,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Sep-2023,23900,19120,84.8,91,293.6,2,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Oct-2023,24400,23413,96.8,19,59.5,2,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Nov-2023,25500,26186,96.7,20,19.0,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Dec-2023,25500,21805,89.3,64,9.8,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Jan-2024,26800,25597,93.0,42,12.2,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Feb-2024,25700,25355,94.2,35,27.9,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Mar-2024,22900,24732,98.5,8,25.1,0,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Apr-2024,26900,27852,97.0,18,38.9,1,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,May-2024,27000,23292,91.8,49,49.5,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Jun-2024,24300,19440,92.5,45,309.8,4,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Jul-2024,26200,20960,95.7,27,272.9,3,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Aug-2024,25000,20000,97.0,19,464.9,3,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Sep-2024,25300,20240,90.7,56,292.9,2,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Oct-2024,26400,24632,95.8,25,110.7,2,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Nov-2024,27800,25508,92.2,45,11.5,0,24
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Dec-2024,24800,22464,94.3,34,7.9,1,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Jan-2025,26000,27525,97.2,17,21.3,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Feb-2025,24100,21236,92.9,41,31.5,0,24
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Mar-2025,26100,24662,94.1,37,19.7,0,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Apr-2025,24000,23584,95.8,26,41.7,0,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,May-2025,24400,24132,97.0,18,89.2,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Jun-2025,25500,20400,93.2,39,313.5,3,24
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Jul-2025,25200,20160,91.5,53,489.1,3,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Aug-2025,24900,20486,90.5,59,177.7,0,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Sep-2025,24800,19840,88.6,71,178.4,0,26
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Oct-2025,26600,26073,97.2,17,116.0,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Nov-2025,24500,26460,98.5,8,27.9,0,25
OMC_KOI_11,Koira Manganese Mine,Sundargarh,Odisha,Opencast,Dec-2025,23200,24650,96.8,20,5.3,0,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Jan-2022,30400,32832,97.8,13,4.6,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Feb-2022,31500,29907,93.7,38,1.9,1,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Mar-2022,28800,28402,94.2,35,10.8,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Apr-2022,31300,33577,97.3,17,47.7,0,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,May-2022,28800,27936,95.2,30,64.7,0,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Jun-2022,30300,25024,89.3,64,44.4,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Jul-2022,30300,28819,97.4,15,120.3,1,24
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Aug-2022,30600,27886,96.5,20,164.8,1,24
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Sep-2022,31100,30128,93.3,40,66.9,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Oct-2022,29600,30331,96.5,20,69.6,0,24
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Nov-2022,29900,28691,95.2,30,35.6,0,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Dec-2022,29300,24910,91.2,53,8.7,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Jan-2023,31400,31477,95.7,26,5.0,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Feb-2023,29000,27934,94.7,33,2.4,0,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Mar-2023,28300,30049,96.5,22,7.0,0,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Apr-2023,29100,31037,98.3,10,28.4,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,May-2023,30000,29230,96.8,20,86.0,0,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Jun-2023,28700,23386,91.7,50,67.2,1,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Jul-2023,30600,29289,95.7,25,123.6,0,24
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Aug-2023,30300,26097,93.6,40,122.2,2,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Sep-2023,29200,26698,96.2,24,89.4,1,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Oct-2023,28900,26103,94.8,30,118.5,1,24
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Nov-2023,30200,30459,95.7,26,21.0,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Dec-2023,29500,31616,96.0,24,7.8,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Jan-2024,31600,28872,91.7,52,4.3,0,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Feb-2024,31400,33132,95.8,26,2.2,0,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Mar-2024,30400,31893,96.2,23,5.8,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Apr-2024,31200,28308,89.7,62,23.0,1,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,May-2024,31700,31520,95.8,25,67.5,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Jun-2024,29600,29942,97.2,17,91.4,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Jul-2024,29400,27304,96.4,21,130.8,2,24
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Aug-2024,30400,25736,92.5,43,183.7,0,24
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Sep-2024,29700,23760,87.2,74,132.1,2,24
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Oct-2024,31100,31588,98.1,12,111.4,2,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Nov-2024,30400,31066,96.5,21,29.2,1,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Dec-2024,30800,33117,96.8,19,9.2,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Jan-2025,30200,29108,93.1,43,5.7,0,26
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Feb-2025,32000,28406,89.2,62,1.5,0,24
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Mar-2025,30400,31550,96.5,20,11.2,0,24
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Apr-2025,29900,27064,92.3,46,39.8,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,May-2025,28800,25276,93.0,42,67.4,1,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Jun-2025,30800,24640,89.4,61,131.3,1,24
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Jul-2025,29300,23440,89.3,64,146.9,0,25
SMIORE_SAN_13,Sandur Manganese Mine,Ballari,Karnataka,Opencast,Aug-2025,29500,23600,91.3,52,159.7,1,25
