Mine_ID,Mine_Name,District,State,Mine_Type,Date,Production_Target_Tonnes,Actual_Production_Tonnes,Equipment_Availability_Pct,Equipment_Downtime_Hours,Rainfall_mm,Blasting_Delay_Days,Working_Days,Month,Quarter,Production_Lag_1,Equip_Avail_Lag_1,Downtime_Lag_1,Production_Rolling_3,Equip_Avail_Rolling_3,Downtime_Per_Working_Day,Effective_Capacity
MOIL-07,0,Balaghat,1,1,2022-11-01,27962.0,25947.0,86.3,44.0,34.9,0,25,11,4,22249.0,84.0,51.7,19900.0,87.43333333333334,1.76,21.58
MOIL-07,0,Balaghat,1,1,2022-12-01,28111.0,24607.0,90.7,35.9,14.4,0,26,12,4,25947.0,86.3,44.0,22898.666666666668,86.13333333333333,1.38,23.58
MOIL-07,0,Balaghat,1,1,2023-01-01,28405.0,23531.0,86.4,47.7,6.2,0,23,1,1,24607.0,90.7,35.9,24267.666666666668,87.0,2.07,19.87
MOIL-07,0,Balaghat,1,1,2023-02-01,29350.0,24981.0,86.2,41.5,14.0,0,23,2,1,23531.0,86.4,47.7,24695.0,87.8,1.8,19.83
MOIL-07,0,Balaghat,1,1,2023-03-01,27655.0,25590.0,85.5,60.3,22.4,0,26,3,1,24981.0,86.2,41.5,24373.0,87.76666666666667,2.32,22.23
MOIL-07,0,Balaghat,1,1,2023-04-01,28322.0,26240.0,92.3,25.5,21.9,0,24,4,2,25590.0,85.5,60.3,24700.666666666668,86.03333333333335,1.06,22.15
MOIL-07,0,Balaghat,1,1,2023-05-01,29733.0,28187.0,89.0,27.6,46.3,0,25,5,2,26240.0,92.3,25.5,25603.666666666668,88.0,1.1,22.25
MOIL-07,0,Balaghat,1,1,2023-06-01,25719.0,18353.0,84.9,40.3,280.0,4,25,6,2,28187.0,89.0,27.6,26672.333333333332,88.93333333333334,1.61,21.22
MOIL-07,0,Balaghat,1,1,2023-07-01,22018.0,15705.0,84.3,49.3,458.8,2,23,7,3,18353.0,84.9,40.3,24260.0,88.73333333333335,2.14,19.39
MOIL-07,0,Balaghat,1,1,2023-08-01,23606.0,18217.0,81.9,50.8,240.3,3,26,8,3,15705.0,84.3,49.3,20748.333333333332,86.06666666666666,1.95,21.29
MOIL-07,0,Balaghat,1,1,2023-09-01,24145.0,18977.0,85.2,55.4,182.6,0,24,9,3,18217.0,81.9,50.8,17425.0,83.7,2.31,20.45
MOIL-07,0,Balaghat,1,1,2023-10-01,26097.0,22210.0,89.5,37.3,87.9,0,24,10,4,18977.0,85.2,55.4,17633.0,83.8,1.55,21.48
MOIL-07,0,Balaghat,1,1,2023-11-01,28854.0,24284.0,91.3,21.3,21.9,0,25,11,4,22210.0,89.5,37.3,19801.333333333332,85.53333333333335,0.85,22.82
MOIL-07,0,Balaghat,1,1,2023-12-01,29175.0,25499.0,86.0,49.5,14.8,0,23,12,4,24284.0,91.3,21.3,21823.666666666668,88.66666666666667,2.15,19.78
MOIL-07,0,Balaghat,1,1,2024-01-01,29756.0,29475.0,87.4,52.4,7.6,0,26,1,1,25499.0,86.0,49.5,23997.666666666668,88.93333333333334,2.02,22.72
MOIL-07,0,Balaghat,1,1,2024-02-01,29007.0,26342.0,86.9,46.0,12.1,0,24,2,1,29475.0,87.4,52.4,26419.333333333332,88.23333333333333,1.92,20.86
MOIL-07,0,Balaghat,1,1,2024-03-01,30810.0,30922.0,88.9,41.5,23.0,0,25,3,1,26342.0,86.9,46.0,27105.333333333332,86.76666666666667,1.66,22.22
MOIL-07,0,Balaghat,1,1,2024-04-01,30433.0,25741.0,85.9,45.8,33.1,0,23,4,2,30922.0,88.9,41.5,28913.0,87.73333333333333,1.99,19.76
MOIL-07,0,Balaghat,1,1,2024-05-01,29645.0,28579.0,88.7,30.9,38.2,0,25,5,2,25741.0,85.9,45.8,27668.333333333332,87.23333333333335,1.24,22.18
MOIL-07,0,Balaghat,1,1,2024-06-01,25491.0,21569.0,82.3,43.4,173.2,0,23,6,2,28579.0,88.7,30.9,28414.0,87.83333333333333,1.89,18.93
MOIL-07,0,Balaghat,1,1,2024-07-01,24965.0,19334.0,79.5,55.1,262.2,0,25,7,3,21569.0,82.3,43.4,25296.333333333332,85.63333333333334,2.2,19.88
MOIL-07,0,Balaghat,1,1,2024-08-01,25868.0,18658.0,76.9,70.3,398.5,2,25,8,3,19334.0,79.5,55.1,23160.666666666668,83.5,2.81,19.23
MOIL-07,0,Balaghat,1,1,2024-09-01,24676.0,19564.0,87.2,37.8,123.5,2,24,9,3,18658.0,76.9,70.3,19853.666666666668,79.56666666666666,1.58,20.93
MOIL-07,0,Balaghat,1,1,2024-10-01,27133.0,21645.0,89.7,41.2,78.7,4,25,10,4,19564.0,87.2,37.8,19185.333333333332,81.2,1.65,22.42
MOIL-07,0,Balaghat,1,1,2024-11-01,28560.0,24135.0,86.4,46.4,25.0,0,23,11,4,21645.0,89.7,41.2,19955.666666666668,84.60000000000001,2.02,19.87
MOIL-07,0,Balaghat,1,1,2024-12-01,28731.0,24459.0,81.9,66.6,7.0,0,25,12,4,24135.0,86.4,46.4,21781.333333333332,87.76666666666667,2.66,20.48
MOIL-07,0,Balaghat,1,1,2025-01-01,29361.0,27248.0,83.1,42.3,7.4,0,25,1,1,24459.0,81.9,66.6,23413.0,86.0,1.69,20.78
MOIL-07,0,Balaghat,1,1,2025-02-01,29917.0,24300.0,91.1,21.4,10.9,0,23,2,1,27248.0,83.1,42.3,25280.666666666668,83.80000000000001,0.93,20.95
MOIL-07,0,Balaghat,1,1,2025-03-01,28684.0,24391.0,81.7,57.4,16.8,0,25,3,1,24300.0,91.1,21.4,25335.666666666668,85.36666666666666,2.3,20.42
MOIL-07,0,Balaghat,1,1,2025-04-01,30357.0,25392.0,85.8,44.5,27.7,0,24,4,2,24391.0,81.7,57.4,25313.0,85.3,1.85,20.59
MOIL-07,0,Balaghat,1,1,2025-05-01,29451.0,30698.0,92.1,30.7,39.7,0,26,5,2,25392.0,85.8,44.5,24694.333333333332,86.2,1.18,23.95
MOIL-07,0,Balaghat,1,1,2025-06-01,27484.0,22518.0,88.7,34.5,192.8,0,24,6,2,30698.0,92.1,30.7,26827.0,86.53333333333332,1.44,21.29
MOIL-07,0,Balaghat,1,1,2025-07-01,23283.0,18894.0,84.3,44.7,250.2,1,25,7,3,22518.0,88.7,34.5,26202.666666666668,88.86666666666667,1.79,21.08
MOIL-07,0,Balaghat,1,1,2025-08-01,24748.0,20088.0,80.5,49.5,332.3,0,25,8,3,18894.0,84.3,44.7,24036.666666666668,88.36666666666666,1.98,20.12
MOIL-07,0,Balaghat,1,1,2025-09-01,26367.0,21677.0,81.7,51.2,158.3,1,25,9,3,20088.0,80.5,49.5,20500.0,84.5,2.05,20.42
MOIL-07,0,Balaghat,1,1,2025-10-01,27976.0,25056.0,84.9,49.9,83.3,0,26,10,4,21677.0,81.7,51.2,20219.666666666668,82.16666666666667,1.92,22.07
MOIL-07,0,Balaghat,1,1,2025-11-01,31309.0,23930.0,80.6,47.2,12.7,0,23,11,4,25056.0,84.9,49.9,22273.666666666668,82.36666666666666,2.05,18.54
MOIL-07,0,Balaghat,1,1,2025-12-01,28748.0,27258.0,85.2,47.6,15.5,0,25,12,4,23930.0,80.6,47.2,23554.333333333332,82.4,1.9,21.3
MOIL-08,12,Balaghat,1,0,2022-01-01,19658.0,16772.0,95.2,12.2,4.4,2,24,1,1,17123.742857142857,88.4,36.76571428571428,17100.1,88.41904761904762,0.51,22.85
MOIL-08,12,Balaghat,1,0,2022-02-01,20754.0,16535.0,88.6,37.8,11.9,3,23,2,1,16772.0,95.2,12.2,16772.0,95.2,1.64,20.38
MOIL-08,12,Balaghat,1,0,2022-03-01,20920.0,20894.0,92.0,20.2,16.5,0,26,3,1,16535.0,88.6,37.8,16653.5,91.9,0.78,23.92
MOIL-08,12,Balaghat,1,0,2022-04-01,20118.0,17295.0,91.5,22.1,22.6,0,23,4,2,20894.0,92.0,20.2,18067.0,91.93333333333334,0.96,21.04
MOIL-08,12,Balaghat,1,0,2022-05-01,20526.0,17981.0,92.9,28.0,31.3,3,25,5,2,17295.0,91.5,22.1,18241.333333333332,90.7,1.12,23.22
MOIL-08,12,Balaghat,1,0,2022-06-01,16849.0,14159.0,82.3,66.1,140.8,0,25,6,2,17981.0,92.9,28.0,18723.333333333332,92.13333333333333,2.64,20.58
MOIL-08,12,Balaghat,1,0,2022-07-01,15888.0,12084.0,78.7,66.3,348.1,0,25,7,3,14159.0,82.3,66.1,16478.333333333332,88.89999999999999,2.65,19.68
MOIL-08,12,Balaghat,1,0,2022-08-01,16419.0,13355.0,84.2,39.3,360.0,1,25,8,3,12084.0,78.7,66.3,14741.333333333334,84.63333333333333,1.57,21.05
MOIL-08,12,Balaghat,1,0,2022-09-01,18334.0,14367.0,87.4,32.7,203.7,1,24,9,3,13355.0,84.2,39.3,13199.333333333334,81.73333333333333,1.36,20.98
MOIL-08,12,Balaghat,1,0,2022-10-01,18959.0,17696.0,84.3,52.7,106.8,0,25,10,4,14367.0,87.4,32.7,13268.666666666666,83.43333333333334,2.11,21.08
MOIL-08,12,Balaghat,1,0,2022-11-01,20439.0,18437.0,93.8,21.2,34.9,0,23,11,4,17696.0,84.3,52.7,15139.333333333334,85.30000000000001,0.92,21.57
MOIL-08,12,Balaghat,1,0,2022-12-01,21447.0,23043.0,86.6,36.1,13.0,0,26,12,4,18437.0,93.8,21.2,16833.333333333332,88.5,1.39,22.52
MOIL-08,12,Balaghat,1,0,2023-01-01,20601.0,19582.0,96.2,10.2,10.2,0,25,1,1,23043.0,86.6,36.1,19725.333333333332,88.23333333333333,0.41,24.05
MOIL-08,12,Balaghat,1,0,2023-02-01,21533.0,18720.0,88.8,28.5,15.4,0,23,2,1,19582.0,96.2,10.2,20354.0,92.19999999999999,1.24,20.42
MOIL-08,12,Balaghat,1,0,2023-03-01,20050.0,20858.0,91.3,26.8,19.1,0,26,3,1,18720.0,88.8,28.5,20448.333333333332,90.53333333333335,1.03,23.74
MOIL-08,12,Balaghat,1,0,2023-04-01,20731.0,19210.0,88.6,32.9,18.1,0,24,4,2,20858.0,91.3,26.8,19720.0,92.10000000000001,1.37,21.26
MOIL-08,12,Balaghat,1,0,2023-05-01,20094.0,19596.0,89.4,42.9,44.4,0,26,5,2,19210.0,88.6,32.9,19596.0,89.56666666666666,1.65,23.24
MOIL-08,12,Balaghat,1,0,2023-06-01,18251.0,15694.0,87.3,30.6,190.8,1,24,6,2,19596.0,89.4,42.9,19888.0,89.76666666666667,1.28,20.95
MOIL-08,12,Balaghat,1,0,2023-07-01,15383.0,12912.0,83.1,60.6,304.6,0,24,7,3,15694.0,87.3,30.6,18166.666666666668,88.43333333333332,2.52,19.94
MOIL-08,12,Balaghat,1,0,2023-08-01,16443.0,12736.0,82.0,56.8,240.4,1,26,8,3,12912.0,83.1,60.6,16067.333333333334,86.60000000000001,2.18,21.32
MOIL-08,12,Balaghat,1,0,2023-09-01,18774.0,15095.0,84.3,59.3,135.8,4,24,9,3,12736.0,82.0,56.8,13780.666666666666,84.13333333333333,2.47,20.23
MOIL-08,12,Balaghat,1,0,2023-10-01,19078.0,15774.0,94.9,18.2,105.2,3,24,10,4,15095.0,84.3,59.3,13581.0,83.13333333333333,0.76,22.78
MOIL-08,12,Balaghat,1,0,2023-11-01,19229.0,18456.0,89.4,39.8,34.0,0,25,11,4,15774.0,94.9,18.2,14535.0,87.06666666666666,1.59,22.35
MOIL-08,12,Balaghat,1,0,2023-12-01,20652.0,20929.0,89.7,36.7,11.3,0,25,12,4,18456.0,89.4,39.8,16441.666666666668,89.53333333333335,1.47,22.42
MOIL-08,12,Balaghat,1,0,2024-01-01,21569.0,20749.0,88.6,47.2,12.3,2,26,1,1,20929.0,89.7,36.7,18386.333333333332,91.33333333333333,1.82,23.04
MOIL-08,12,Balaghat,1,0,2024-02-01,21557.0,18957.0,83.3,42.6,15.8,2,24,2,1,20749.0,88.6,47.2,20044.666666666668,89.23333333333335,1.78,19.99
MOIL-08,12,Balaghat,1,0,2024-03-01,20510.0,18979.0,89.3,37.0,13.6,0,25,3,1,18957.0,83.3,42.6,20211.666666666668,87.19999999999999,1.48,22.32
MOIL-08,12,Balaghat,1,0,2024-04-01,21244.0,17159.0,89.6,23.7,20.1,2,23,4,2,18979.0,89.3,37.0,19561.666666666668,87.06666666666666,1.03,20.61
MOIL-08,12,Balaghat,1,0,2024-05-01,19760.0,19405.0,89.9,30.7,39.4,0,25,5,2,17159.0,89.6,23.7,18365.0,87.39999999999999,1.23,22.48
MOIL-08,12,Balaghat,1,0,2024-06-01,17942.0,14663.0,84.0,57.3,193.1,0,24,6,2,19405.0,89.9,30.7,18514.333333333332,89.59999999999998,2.39,20.16
MOIL-08,12,Balaghat,1,0,2024-07-01,16633.0,13605.0,84.8,39.9,162.2,0,24,7,3,14663.0,84.0,57.3,17075.666666666668,87.83333333333333,1.66,20.35
MOIL-08,12,Balaghat,1,0,2024-08-01,16828.0,13720.0,90.2,35.4,177.1,1,25,8,3,13605.0,84.8,39.9,15891.0,86.23333333333333,1.42,22.55
MOIL-08,12,Balaghat,1,0,2024-09-01,18618.0,14280.0,85.5,48.9,197.2,2,24,9,3,13720.0,90.2,35.4,13996.0,86.33333333333333,2.04,20.52
MOIL-08,12,Balaghat,1,0,2024-10-01,19072.0,18588.0,92.3,29.8,60.7,0,26,10,4,14280.0,85.5,48.9,13868.333333333334,86.83333333333333,1.15,24.0
MOIL-08,12,Balaghat,1,0,2024-11-01,21336.0,17046.0,94.0,16.3,23.1,5,24,11,4,18588.0,92.3,29.8,15529.333333333334,89.33333333333333,0.68,22.56
MOIL-08,12,Balaghat,1,0,2024-12-01,19672.0,17977.0,85.4,41.0,6.3,0,24,12,4,17046.0,94.0,16.3,16638.0,90.60000000000001,1.71,20.5
MOIL-08,12,Balaghat,1,0,2025-01-01,21598.0,18704.0,91.6,30.6,11.3,3,25,1,1,17977.0,85.4,41.0,17870.333333333332,90.56666666666666,1.22,22.9
MOIL-08,12,Balaghat,1,0,2025-02-01,22213.0,18931.0,92.7,22.6,15.4,0,23,2,1,18704.0,91.6,30.6,17909.0,90.33333333333333,0.98,21.32
MOIL-08,12,Balaghat,1,0,2025-03-01,20715.0,19764.0,92.2,20.8,14.1,0,24,3,1,18931.0,92.7,22.6,18537.333333333332,89.89999999999999,0.87,22.13
MOIL-08,12,Balaghat,1,0,2025-04-01,19931.0,18075.0,89.1,40.7,17.3,0,24,4,2,19764.0,92.2,20.8,19133.0,92.16666666666667,1.7,21.38
MOIL-08,12,Balaghat,1,0,2025-05-01,21331.0,20590.0,95.7,11.5,29.5,0,25,5,2,18075.0,89.1,40.7,18923.333333333332,91.33333333333333,0.46,23.92
MOIL-08,12,Balaghat,1,0,2025-06-01,19291.0,13638.0,79.5,72.9,255.5,1,23,6,2,20590.0,95.7,11.5,19476.333333333332,92.33333333333333,3.17,18.28
MOIL-08,12,Balaghat,1,0,2025-07-01,16431.0,13772.0,84.5,54.1,370.6,0,25,7,3,13638.0,79.5,72.9,17434.333333333332,88.10000000000001,2.16,21.12
MOIL-08,12,Balaghat,1,0,2025-08-01,16213.0,13653.0,86.9,43.1,428.7,1,25,8,3,13772.0,84.5,54.1,16000.0,86.56666666666666,1.72,21.72
MOIL-08,12,Balaghat,1,0,2025-09-01,17877.0,14348.0,84.4,35.9,302.4,0,24,9,3,13653.0,86.9,43.1,13687.666666666666,83.63333333333334,1.5,20.26
MOIL-08,12,Balaghat,1,0,2025-10-01,21800.0,19961.0,91.8,20.0,77.3,0,24,10,4,14348.0,84.4,35.9,13924.333333333334,85.26666666666667,0.83,22.03
MOIL-08,12,Balaghat,1,0,2025-11-01,22051.0,14398.0,89.4,26.0,26.4,5,24,11,4,19961.0,91.8,20.0,15987.333333333334,87.7,1.08,21.46
MOIL-08,12,Balaghat,1,0,2025-12-01,20633.0,20480.0,95.0,18.2,14.4,0,26,12,4,14398.0,89.4,26.0,16235.666666666666,88.53333333333335,0.7,24.7
MOIL-09,11,Jhabua,1,0,2022-01-01,8423.0,7672.0,92.1,27.3,13.2,0,24,1,1,6896.8,87.44857142857143,38.9,6897.771428571428,87.39809523809524,1.14,22.1
MOIL-09,11,Jhabua,1,0,2022-02-01,8100.0,6656.0,88.9,25.4,7.8,0,22,2,1,7672.0,92.1,27.3,7672.0,92.1,1.15,19.56
MOIL-09,11,Jhabua,1,0,2022-03-01,7628.0,7989.0,90.3,25.9,13.6,0,26,3,1,6656.0,88.9,25.4,7164.0,90.5,1.0,23.48
MOIL-09,11,Jhabua,1,0,2022-04-01,7629.0,7904.0,92.7,28.0,22.9,0,25,4,2,7989.0,90.3,25.9,7439.0,90.43333333333334,1.12,23.18
MOIL-09,11,Jhabua,1,0,2022-05-01,8169.0,7685.0,96.5,12.3,35.0,0,25,5,2,7904.0,92.7,28.0,7516.333333333333,90.63333333333333,0.49,24.12
MOIL-09,11,Jhabua,1,0,2022-06-01,6758.0,5112.0,87.2,37.3,198.9,0,24,6,2,7685.0,96.5,12.3,7859.333333333333,93.16666666666667,1.55,20.93
MOIL-09,11,Jhabua,1,0,2022-07-01,6100.0,4481.0,81.1,54.5,280.2,1,24,7,3,5112.0,87.2,37.3,6900.333333333333,92.13333333333333,2.27,19.46
MOIL-09,11,Jhabua,1,0,2022-08-01,6075.0,5016.0,77.2,81.9,172.9,2,26,8,3,4481.0,81.1,54.5,5759.333333333333,88.26666666666667,3.15,20.07
MOIL-09,11,Jhabua,1,0,2022-09-01,6772.0,5309.0,80.5,57.0,214.3,1,24,9,3,5016.0,77.2,81.9,4869.666666666667,81.83333333333333,2.38,19.32
MOIL-09,11,Jhabua,1,0,2022-10-01,7821.0,6574.0,84.5,52.5,97.0,0,23,10,4,5309.0,80.5,57.0,4935.333333333333,79.60000000000001,2.28,19.43
MOIL-09,11,Jhabua,1,0,2022-11-01,7818.0,7628.0,87.6,32.8,17.4,0,25,11,4,6574.0,84.5,52.5,5633.0,80.73333333333333,1.31,21.9
MOIL-09,11,Jhabua,1,0,2022-12-01,7800.0,7386.0,89.9,34.4,15.8,0,25,12,4,7628.0,87.6,32.8,6503.666666666667,84.2,1.38,22.48
MOIL-09,11,Jhabua,1,0,2023-01-01,8491.0,7507.0,82.4,65.9,10.2,0,24,1,1,7386.0,89.9,34.4,7196.0,87.33333333333333,2.75,19.78
MOIL-09,11,Jhabua,1,0,2023-02-01,8527.0,7579.0,86.2,31.6,12.4,0,23,2,1,7507.0,82.4,65.9,7507.0,86.63333333333333,1.37,19.83
MOIL-09,11,Jhabua,1,0,2023-03-01,8434.0,7961.0,89.8,38.0,14.6,0,25,3,1,7579.0,86.2,31.6,7490.666666666667,86.16666666666667,1.52,22.45
MOIL-09,11,Jhabua,1,0,2023-04-01,8579.0,7209.0,85.4,52.8,29.3,0,23,4,2,7961.0,89.8,38.0,7682.333333333333,86.13333333333333,2.3,19.64
MOIL-09,11,Jhabua,1,0,2023-05-01,7789.0,7790.0,90.9,31.9,27.3,0,26,5,2,7209.0,85.4,52.8,7583.0,87.13333333333333,1.23,23.63
MOIL-09,11,Jhabua,1,0,2023-06-01,6880.0,5077.0,84.6,38.2,165.3,2,25,6,2,7790.0,90.9,31.9,7653.333333333333,88.7,1.53,21.15
MOIL-09,11,Jhabua,1,0,2023-07-01,6566.0,5972.0,83.1,56.1,323.5,0,25,7,3,5077.0,84.6,38.2,6692.0,86.96666666666665,2.24,20.78
MOIL-09,11,Jhabua,1,0,2023-08-01,6725.0,5406.0,80.8,50.4,343.6,1,26,8,3,5972.0,83.1,56.1,6279.666666666667,86.2,1.94,21.01
MOIL-09,11,Jhabua,1,0,2023-09-01,7458.0,6067.0,85.5,47.7,235.9,1,25,9,3,5406.0,80.8,50.4,5485.0,82.83333333333333,1.91,21.38
MOIL-09,11,Jhabua,1,0,2023-10-01,7628.0,7664.0,87.0,33.2,68.7,0,25,10,4,6067.0,85.5,47.7,5815.0,83.13333333333333,1.33,21.75
MOIL-09,11,Jhabua,1,0,2023-11-01,8283.0,8457.0,88.3,31.4,18.7,0,25,11,4,7664.0,87.0,33.2,6379.0,84.43333333333334,1.26,22.08
MOIL-09,11,Jhabua,1,0,2023-12-01,8172.0,7614.0,90.1,26.2,7.7,0,24,12,4,8457.0,88.3,31.4,7396.0,86.93333333333332,1.09,21.62
MOIL-09,11,Jhabua,1,0,2024-01-01,8424.0,8267.0,93.2,20.9,7.8,0,25,1,1,7614.0,90.1,26.2,7911.666666666667,88.46666666666665,0.84,23.3
MOIL-09,11,Jhabua,1,0,2024-02-01,7788.0,7118.0,93.8,18.1,12.5,0,24,2,1,8267.0,93.2,20.9,8112.666666666667,90.53333333333332,0.75,22.51
MOIL-09,11,Jhabua,1,0,2024-03-01,8679.0,9435.0,86.5,41.4,23.1,0,25,3,1,7118.0,93.8,18.1,7666.333333333333,92.36666666666667,1.66,21.62
MOIL-09,11,Jhabua,1,0,2024-04-01,8125.0,7818.0,92.0,18.7,15.2,0,24,4,2,9435.0,86.5,41.4,8273.333333333334,91.16666666666667,0.78,22.08
MOIL-09,11,Jhabua,1,0,2024-05-01,8053.0,7997.0,95.3,16.8,46.4,0,25,5,2,7818.0,92.0,18.7,8123.666666666667,90.76666666666667,0.67,23.82
MOIL-09,11,Jhabua,1,0,2024-06-01,7267.0,5987.0,85.6,37.8,130.7,0,23,6,2,7997.0,95.3,16.8,8416.666666666666,91.26666666666667,1.64,19.69
MOIL-09,11,Jhabua,1,0,2024-07-01,6647.0,5355.0,80.0,68.2,312.9,2,26,7,3,5987.0,85.6,37.8,7267.333333333333,90.96666666666665,2.62,20.8
MOIL-09,11,Jhabua,1,0,2024-08-01,6971.0,5291.0,83.1,58.4,379.3,0,24,8,3,5355.0,80.0,68.2,6446.333333333333,86.96666666666665,2.43,19.94
MOIL-09,11,Jhabua,1,0,2024-09-01,7339.0,5411.0,82.0,57.7,184.1,2,24,9,3,5291.0,83.1,58.4,5544.333333333333,82.89999999999999,2.4,19.68
MOIL-09,11,Jhabua,1,0,2024-10-01,8049.0,7582.0,93.2,26.5,45.5,1,25,10,4,5411.0,82.0,57.7,5352.333333333333,81.7,1.06,23.3
MOIL-09,11,Jhabua,1,0,2024-11-01,8476.0,7412.0,93.4,24.3,37.8,0,23,11,4,7582.0,93.2,26.5,6094.666666666667,86.10000000000001,1.06,21.48
MOIL-09,11,Jhabua,1,0,2024-12-01,8232.0,7625.0,88.6,43.0,10.8,0,25,12,4,7412.0,93.4,24.3,6801.666666666667,89.53333333333335,1.72,22.15
MOIL-09,11,Jhabua,1,0,2025-01-01,8614.0,8775.0,93.2,19.3,7.4,0,26,1,1,7625.0,88.6,43.0,7539.666666666667,91.73333333333333,0.74,24.23
MOIL-09,11,Jhabua,1,0,2025-02-01,8580.0,7681.0,89.7,23.6,16.3,0,22,2,1,8775.0,93.2,19.3,7937.333333333333,91.73333333333333,1.07,19.73
MOIL-09,11,Jhabua,1,0,2025-03-01,8360.0,7617.0,90.1,34.0,8.7,0,25,3,1,7681.0,89.7,23.6,8027.0,90.5,1.36,22.52
MOIL-09,11,Jhabua,1,0,2025-04-01,8314.0,6657.0,94.0,21.2,19.4,0,23,4,2,7617.0,90.1,34.0,8024.333333333333,91.0,0.92,21.62
MOIL-09,11,Jhabua,1,0,2025-05-01,8389.0,8690.0,89.9,30.5,30.3,0,26,5,2,6657.0,94.0,21.2,7318.333333333333,91.26666666666667,1.17,23.37
MOIL-09,11,Jhabua,1,0,2025-06-01,7550.0,6440.0,84.0,45.0,235.5,0,24,6,2,8690.0,89.9,30.5,7654.666666666667,91.33333333333333,1.88,20.16
MOIL-09,11,Jhabua,1,0,2025-07-01,6960.0,5193.0,84.5,58.4,401.7,3,24,7,3,6440.0,84.0,45.0,7262.333333333333,89.3,2.43,20.28
MOIL-09,11,Jhabua,1,0,2025-08-01,7060.0,6156.0,86.0,39.3,267.1,0,25,8,3,5193.0,84.5,58.4,6774.333333333333,86.13333333333333,1.57,21.5
MOIL-09,11,Jhabua,1,0,2025-09-01,8059.0,7004.0,83.1,43.8,157.3,0,24,9,3,6156.0,86.0,39.3,5929.666666666667,84.83333333333333,1.82,19.94
MOIL-09,11,Jhabua,1,0,2025-10-01,8310.0,7588.0,93.7,18.8,81.8,0,25,10,4,7004.0,83.1,43.8,6117.666666666667,84.53333333333333,0.75,23.42
MOIL-09,11,Jhabua,1,0,2025-11-01,8719.0,6597.0,90.6,24.5,29.3,4,23,11,4,7588.0,93.7,18.8,6916.0,87.60000000000001,1.07,20.84
MOIL-09,11,Jhabua,1,0,2025-12-01,8179.0,8329.0,85.9,47.4,11.6,0,26,12,4,6597.0,90.6,24.5,7063.0,89.13333333333333,1.82,22.33
MOIL-10,13,Jhabua,1,0,2022-01-01,9378.0,8578.0,89.7,33.2,8.8,0,24,1,1,7517.542857142857,87.23714285714286,40.12285714285714,7502.823809523809,87.24428571428572,1.38,21.53
MOIL-10,13,Jhabua,1,0,2022-02-01,8923.0,7875.0,85.0,49.7,17.5,0,23,2,1,8578.0,89.7,33.2,8578.0,89.7,2.16,19.55
MOIL-10,13,Jhabua,1,0,2022-03-01,8807.0,8522.0,89.6,26.9,20.7,2,26,3,1,7875.0,85.0,49.7,8226.5,87.35,1.03,23.3
MOIL-10,13,Jhabua,1,0,2022-04-01,8951.0,8118.0,87.0,38.5,21.3,0,23,4,2,8522.0,89.6,26.9,8325.0,88.10000000000001,1.67,20.01
MOIL-10,13,Jhabua,1,0,2022-05-01,9028.0,9005.0,88.6,32.2,39.2,0,24,5,2,8118.0,87.0,38.5,8171.666666666667,87.2,1.34,21.26
MOIL-10,13,Jhabua,1,0,2022-06-01,7481.0,5793.0,85.3,53.9,284.8,0,23,6,2,9005.0,88.6,32.2,8548.333333333334,88.39999999999999,2.34,19.62
MOIL-10,13,Jhabua,1,0,2022-07-01,7264.0,5167.0,81.2,45.1,375.5,1,25,7,3,5793.0,85.3,53.9,7638.666666666667,86.96666666666665,1.8,20.3
MOIL-10,13,Jhabua,1,0,2022-08-01,7177.0,5319.0,76.2,58.7,207.2,0,24,8,3,5167.0,81.2,45.1,6655.0,85.03333333333332,2.45,18.29
MOIL-10,13,Jhabua,1,0,2022-09-01,7969.0,7054.0,84.9,49.5,168.2,1,24,9,3,5319.0,76.2,58.7,5426.333333333333,80.9,2.06,20.38
MOIL-10,13,Jhabua,1,0,2022-10-01,8462.0,7221.0,90.0,33.4,78.9,0,23,10,4,7054.0,84.9,49.5,5846.666666666667,80.76666666666667,1.45,20.7
MOIL-10,13,Jhabua,1,0,2022-11-01,8862.0,7480.0,85.6,47.1,22.6,3,25,11,4,7221.0,90.0,33.4,6531.333333333333,83.7,1.88,21.4
MOIL-10,13,Jhabua,1,0,2022-12-01,8677.0,8117.0,90.5,24.1,13.8,0,25,12,4,7480.0,85.6,47.1,7251.666666666667,86.83333333333333,0.96,22.62
MOIL-10,13,Jhabua,1,0,2023-01-01,9289.0,8681.0,89.6,31.5,8.3,0,25,1,1,8117.0,90.5,24.1,7606.0,88.7,1.26,22.4
MOIL-10,13,Jhabua,1,0,2023-02-01,8781.0,7059.0,93.6,15.2,14.4,4,22,2,1,8681.0,89.6,31.5,8092.666666666667,88.56666666666666,0.69,20.59
MOIL-10,13,Jhabua,1,0,2023-03-01,9060.0,8525.0,86.7,39.5,11.9,2,25,3,1,7059.0,93.6,15.2,7952.333333333333,91.23333333333333,1.58,21.68
MOIL-10,13,Jhabua,1,0,2023-04-01,9632.0,8776.0,93.5,21.9,18.9,0,24,4,2,8525.0,86.7,39.5,8088.333333333333,89.96666666666665,0.91,22.44
MOIL-10,13,Jhabua,1,0,2023-05-01,8880.0,9044.0,91.5,33.7,35.0,0,26,5,2,8776.0,93.5,21.9,8120.0,91.26666666666667,1.3,23.79
